Avg_2_headway,time/fps,Avg_0_headway,time/total_timesteps,time/time_elapsed,Total_Lane_Changes,time/iterations,Total_Crashed_Cras,Avg_1_speed,Avg_2_speed,Avg_0_speed,Avg_1_headway,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/value_loss,train/approx_kl,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/learning_rate
0.0,10,295.9920192888436,369762,34484,26.0,6667,0,20.262795902495974,20.262795902495974,20.262795902495974,284.99252850566006,43.38155671999999,59.48,,,,,,,,,,
0.0,10,437.6711490141797,369822,34489,3.0,6668,2,7.971564288648965,7.971564288648965,7.496663451706127,486.40383203415354,44.08409478999999,59.48,,,,,,,,,,
0.0,10,400.92179712904215,369882,34495,128.0,6669,1,18.401009681278026,18.401009681278026,18.252332442191896,286.2932935973518,43.55112807,59.48,,,,,,,,,,
0.0,10,12.49198268599821,369912,34498,2.0,6670,2,9.65311880023397,9.65311880023397,9.950075338019033,320.8891283819198,43.89980263999999,59.48,,,,,,,,,,
0.0,10,282.15178565939135,369972,34504,52.0,6671,0,19.929240472991612,19.929240472991612,19.934108612955303,286.13642071259153,43.17580375999999,59.18,,,,,,,,,,
0.0,10,279.38483510651304,370032,34509,0.0,6672,0,20.000000000000014,20.000000000000014,20.000000000000014,279.42113181094555,43.173519500000005,59.18,,,,,,,,,,
0.0,10,274.86280484903403,370092,34515,47.0,6673,0,20.234627336293773,20.234627336293773,20.236756771538666,292.7081922890315,43.174027110000004,59.18,,,,,,,,,,
0.0,10,284.51706295597523,370152,34521,0.0,6674,0,20.000000000000014,20.000000000000014,20.000000000000014,293.519353519006,43.72312468,59.18,,,,,,,,,,
,10,,370176,34523,,723,,,,,,43.724393719999995,59.18,,,,,,,,,,
0.0,10,602.7849214966956,370212,34527,154.0,6675,1,16.08603567323102,16.08603567323102,15.881802604931746,287.7634273892313,43.724393719999995,59.18,7230,30.491087989509104,0.03407237,0.3985383212566376,-1.7341478265821935,0.79149735,-0.018393951829057186,0.287890625,0.2,0.0003
0.0,10,292.40299937682425,370272,34533,0.0,6676,0,20.000000000000014,20.000000000000014,20.000000000000014,285.8032154827865,43.12439372000001,59.18,,,,,,,,,,
0.0,10,275.238452234583,370332,34539,47.0,6677,1,18.940488087836147,18.940488087836147,18.894017277918422,304.79408704662694,43.12845463000001,59.18,,,,,,,,,,
